src_idx,tgt_idx,src_x,src_y,src_z,tgt_x,tgt_y,tgt_z,fpfh_l2_distance,residual_after_transform,is_geometrically_consistent
6.670000000000000000e+02,4.860000000000000000e+02,2.070500183105468750e+01,-2.562265157699584961e+00,-1.981813609600067139e-01,1.867669582366943359e+01,-4.990859270095825195e+00,-1.639195382595062256e-01,3.965393066123746024e+01,2.306729669711933828e-01,1.000000000000000000e+00
6.750000000000000000e+02,2.185000000000000000e+03,3.406768798828125000e+01,-8.548875808715820312e+00,1.382512092590332031e+00,1.486289978027343750e+01,-4.038898468017578125e+00,-1.289093852043151855e+00,2.882221193066757792e+01,1.861325477571781306e+01,0.000000000000000000e+00
6.790000000000000000e+02,3.460000000000000000e+02,4.117185211181640625e+01,6.382358074188232422e+00,-2.630574703216552734e+00,2.485963535308837891e+01,-4.205683708190917969e+00,8.501255989074707031e+00,1.738743708228823515e+00,1.967093845960209464e+01,0.000000000000000000e+00
6.870000000000000000e+02,2.819000000000000000e+03,2.075221443176269531e+01,-2.599672079086303711e+00,-2.614966630935668945e-01,1.595883274078369141e+01,-4.117186566193898334e-01,-7.859192887941995886e-01,3.751229826152519564e+01,5.299655019926936994e+00,0.000000000000000000e+00
7.010000000000000000e+02,3.102000000000000000e+03,1.844961738586425781e+01,-8.721094131469726562e+00,-3.276604712009429932e-01,3.357939147949218750e+01,2.609517097473144531e+01,-2.853878021240234375e+00,6.054911531478273190e+01,4.093074414052602350e+01,0.000000000000000000e+00
7.090000000000000000e+02,3.128000000000000000e+03,3.409809494018554688e+01,-8.618209838867187500e+00,1.030139207839965820e+00,3.341796493530273438e+01,2.642497062683105469e+01,-2.723355770111083984e+00,3.049252753873128086e+01,3.909757177079434598e+01,0.000000000000000000e+00
7.190000000000000000e+02,1.020000000000000000e+02,2.009894371032714844e+01,-9.962053298950195312e+00,-4.208602607250213623e-01,2.755725669860839844e+01,-4.039615631103515625e+00,2.056223869323730469e+00,6.145752653348554162e+01,1.329032903714828073e+01,0.000000000000000000e+00
7.210000000000000000e+02,5.730000000000000000e+02,1.833482551574707031e+01,-1.010900211334228516e+01,-4.229600131511688232e-01,2.658453178405761719e+01,-5.315341949462890625e+00,2.042354106903076172e+00,4.340222473317315632e+01,1.318567624638286162e+01,0.000000000000000000e+00
7.230000000000000000e+02,2.231000000000000000e+03,2.039321327209472656e+01,-2.530195713043212891e+00,-4.268618524074554443e-01,1.716067123413085938e+01,-2.879069646199544419e+00,-7.743197083473205566e-01,4.317220550868598394e+01,2.304501745060036910e+00,0.000000000000000000e+00
7.410000000000000000e+02,2.680000000000000000e+02,1.888749885559082031e+01,-1.095561861991882324e+00,2.003119945526123047e+00,2.562577056884765625e+01,-2.100607395172119141e+00,8.261271715164184570e-01,4.949734690211144539e+01,8.695836406221996384e+00,0.000000000000000000e+00
7.600000000000000000e+02,1.958000000000000000e+03,1.362181663513183594e+01,-2.411134481430053711e+00,1.363917469978332520e+00,3.850836515426635742e+00,-3.639566898345947266e+00,-9.813356399536132812e-01,4.756975452201393040e+01,8.264465167444114968e+00,0.000000000000000000e+00
7.610000000000000000e+02,2.932000000000000000e+03,1.933120346069335938e+01,-3.150882422924041748e-01,1.229847192764282227e+00,1.213435592651367188e+02,2.515909194946289062e+01,2.856131792068481445e-01,1.663015671365617720e+01,1.073215629726722113e+02,0.000000000000000000e+00
7.640000000000000000e+02,1.550000000000000000e+03,1.916119194030761719e+01,-2.675944566726684570e-01,9.672116637229919434e-01,2.861973190307617188e+01,-5.259833812713623047e+00,7.458108663558959961e-01,3.250867043183533411e+01,1.152919768139932621e+01,0.000000000000000000e+00
7.650000000000000000e+02,3.787000000000000000e+03,1.929437065124511719e+01,-1.032701373100280762e+00,8.778073191642761230e-01,7.588578033447265625e+01,9.063455581665039062e+00,-3.817383527755737305e+00,2.601524246079561209e+01,5.983403200196490701e+01,0.000000000000000000e+00
7.660000000000000000e+02,1.116000000000000000e+03,1.177749824523925781e+01,-1.519843006134033203e+01,6.432202458381652832e-01,6.956350708007812500e+01,-1.236406564712524414e+00,1.068160820007324219e+01,2.357022603955158502e+01,6.380843635769718247e+01,0.000000000000000000e+00
7.680000000000000000e+02,1.030000000000000000e+03,1.380751895904541016e+01,-1.181843185424804688e+01,4.864912033081054688e-01,1.724547195434570312e+01,-3.233963251113891602e+00,-3.833433628082275391e+00,0.000000000000000000e+00,1.267004270543662514e+01,0.000000000000000000e+00
7.710000000000000000e+02,3.248000000000000000e+03,1.420821285247802734e+01,-1.170666408538818359e+01,3.123603761196136475e-01,1.736188697814941406e+01,-1.349458098411560059e+00,-1.073059916496276855e+00,2.553024871462112433e+00,1.337458882935615101e+01,0.000000000000000000e+00
7.770000000000000000e+02,1.196000000000000000e+03,2.831474304199218750e+01,-1.267564773559570312e+00,1.904067277908325195e+00,1.535392150878906250e+02,1.087089157104492188e+01,-2.661480665206909180e+00,2.626275052164262491e-01,1.281048903121410376e+02,0.000000000000000000e+00
7.800000000000000000e+02,3.014000000000000000e+03,2.053644498189290246e+01,-2.598384618759155273e+00,-1.804366658131281442e-01,2.346506385803222727e+01,-4.686942005157471058e+00,-1.526925611495971724e+00,3.873594630539537320e+01,5.139541377115197207e+00,0.000000000000000000e+00
7.820000000000000000e+02,3.179000000000000000e+03,9.895668983459472656e+00,-1.007239723205566406e+01,-1.051762029528617859e-01,3.773138046264648438e+01,-1.110223007202148438e+01,-3.014461696147918701e-01,7.000471389010203893e+01,3.063340841195285336e+01,0.000000000000000000e+00
7.930000000000000000e+02,2.698000000000000000e+03,2.760126495361328125e+01,6.774199604988098145e-01,1.344018578529357910e+00,2.692548942565917969e+01,-4.257669925689697266e+00,1.433165550231933594e+00,5.009372955133981975e+01,2.071293512247546875e+00,0.000000000000000000e+00
8.170000000000000000e+02,9.350000000000000000e+02,1.160422420501708984e+01,-9.288736343383789062e+00,-4.513349533081054688e-01,1.214071655273437500e+02,2.520535659790039062e+01,5.695742964744567871e-01,2.127365312031745148e+01,1.180207693062858993e+02,0.000000000000000000e+00
8.260000000000000000e+02,2.577000000000000000e+03,2.747164344787597656e+01,-6.328012794256210327e-02,4.855968058109283447e-01,2.641725921630859375e+01,-2.760931253433227539e+00,5.387228131294250488e-01,3.262272501458154039e+01,7.798530827207693639e-01,1.000000000000000000e+00
8.400000000000000000e+02,9.160000000000000000e+02,1.818403434753417969e+01,-8.967700004577636719e+00,-8.784926682710647583e-02,5.175078201293945312e+01,8.375186920166015625e+00,-2.529920816421508789e+00,2.783183624421324964e+01,4.115697762284808192e+01,0.000000000000000000e+00
8.450000000000000000e+02,2.537000000000000000e+03,2.919932365417480469e+01,5.278546810150146484e-01,-1.799657642841339111e-01,3.846213531494140625e+01,-3.715300083160400391e+00,7.606405615806579590e-01,0.000000000000000000e+00,1.100272895756915048e+01,0.000000000000000000e+00
8.510000000000000000e+02,3.557000000000000000e+03,1.919752311706542969e+01,-1.191452503204345703e+00,1.121427893638610840e+00,8.024953460693359375e+01,9.124472618103027344e+00,-4.277454853057861328e+00,2.604477408123594273e+01,6.430787012444582729e+01,0.000000000000000000e+00
8.760000000000000000e+02,6.510000000000000000e+02,9.824677467346191406e+00,-8.784349441528320312e+00,-3.278410434722900391e-01,3.145328521728515625e+01,-1.241826629638671875e+01,1.505702972412109375e+00,2.974048194524666755e+01,2.448125813648633198e+01,0.000000000000000000e+00
8.770000000000000000e+02,3.109000000000000000e+03,9.810480117797851562e+00,-8.799649238586425781e+00,-4.508240222930908203e-01,1.125848007202148438e+01,-1.403660655021667480e+00,-1.098943471908569336e+00,3.499286331600381317e+01,9.287153667202273866e+00,0.000000000000000000e+00
8.810000000000000000e+02,3.415000000000000000e+03,1.146931362152099609e+01,-1.620461106300354004e+00,4.191838264465332031e+00,1.241098785400390625e+02,2.441135978698730469e+01,9.942613840103149414e-01,0.000000000000000000e+00,1.176733291961887318e+02,0.000000000000000000e+00
8.820000000000000000e+02,1.299000000000000000e+03,1.138623619079589844e+01,-1.618124365806579590e+00,4.013140201568603516e+00,1.241119155883789062e+02,2.432284355163574219e+01,6.043592691421508789e-01,0.000000000000000000e+00,1.177383366163162464e+02,0.000000000000000000e+00
8.860000000000000000e+02,2.860000000000000000e+02,1.107342624664306641e+01,-2.545779466629028320e+00,1.947540283203125000e+00,2.681020355224609375e+01,-3.838511466979980469e+00,2.413428783416748047e+00,2.828765550981185228e+01,1.764300554021061984e+01,0.000000000000000000e+00
8.870000000000000000e+02,1.035000000000000000e+03,1.096578311920166016e+01,-2.591172933578491211e+00,1.861087083816528320e+00,2.520867729187011719e+01,-3.977634429931640625e+00,1.744181275367736816e+00,2.645345709252441679e+01,1.615644415341780515e+01,0.000000000000000000e+00
8.880000000000000000e+02,9.800000000000000000e+01,9.559723854064941406e+00,-3.721916675567626953e+00,1.686002612113952637e+00,2.681091690063476562e+01,-3.929286718368530273e+00,2.064872264862060547e+00,4.023286744602913245e+01,1.929853854890035336e+01,0.000000000000000000e+00
8.930000000000000000e+02,3.200000000000000000e+02,1.003720283508300781e+01,-3.810100078582763672e+00,1.648948073387145996e+00,3.122229385375976562e+01,-1.094418716430664062e+01,3.189449906349182129e-01,3.153450764319929078e+01,2.408117529867304896e+01,0.000000000000000000e+00
8.960000000000000000e+02,1.514000000000000000e+03,1.071008300781250000e+01,-4.413453578948974609e+00,1.486003279685974121e+00,6.716886043548583984e+00,-6.923663616180419922e+00,-8.557210564613342285e-01,0.000000000000000000e+00,3.460999992440195516e+00,0.000000000000000000e+00
8.970000000000000000e+02,1.886000000000000000e+03,1.109834575653076172e+01,-2.205676317214965820e+00,1.380677103996276855e+00,4.891312599182128906e+00,4.190642833709716797e+00,-1.087220668792724609e+00,9.399144214035044342e+01,9.077528603163136367e+00,0.000000000000000000e+00
9.100000000000000000e+02,1.817000000000000000e+03,1.148082447052001953e+01,-3.071783781051635742e+00,2.384276241064071655e-01,9.138471603393554688e+00,-2.250531435012817383e+00,-1.030417799949645996e+00,4.706832722877003761e+01,2.477590498389509399e+00,0.000000000000000000e+00
9.170000000000000000e+02,1.280000000000000000e+02,9.677753448486328125e+00,-3.810714721679687500e+00,1.091109752655029297e+00,2.771847343444824219e+01,-4.863968849182128906e+00,1.742406010627746582e+00,2.263262288072013106e+01,2.009205373868047317e+01,0.000000000000000000e+00
9.230000000000000000e+02,2.330000000000000000e+02,1.118107509613037109e+01,-3.374625444412231445e+00,8.489563465118408203e-01,2.628629302978515625e+01,-4.862936973571777344e+00,1.074347019195556641e+00,5.399880721827791774e+01,1.711422804353820837e+01,0.000000000000000000e+00
9.320000000000000000e+02,1.605000000000000000e+03,9.735986709594726562e+00,-3.795796155929565430e+00,-2.575472295284271240e-01,7.422492027282714844e+00,-7.161054015159606934e-01,-1.307532548904418945e+00,3.286251478468066978e+01,4.205920240424850576e+00,0.000000000000000000e+00
9.450000000000000000e+02,1.128000000000000000e+03,9.716397285461425781e+00,-3.912672758102416992e+00,-4.187209904193878174e-01,1.706038475036621094e+01,1.769252866506576538e-01,-1.140998959541320801e+00,3.635434229454559585e+01,1.069780522148208313e+01,0.000000000000000000e+00
9.510000000000000000e+02,3.610000000000000000e+03,9.832253456115722656e+00,-8.944876670837402344e+00,-2.179062068462371826e-01,1.103532028198242188e+01,-4.351882457733154297e+00,-1.307302236557006836e+00,4.035690324897206693e+01,6.834379951418910970e+00,0.000000000000000000e+00
9.520000000000000000e+02,2.220000000000000000e+02,1.148275089263916016e+01,-2.047638893127441406e+00,-5.863502621650695801e-01,2.615250205993652344e+01,-3.397105693817138672e+00,1.863912820816040039e+00,4.198721529204961911e+01,1.667568839165685901e+01,0.000000000000000000e+00
9.530000000000000000e+02,4.550000000000000000e+02,1.152192974090576172e+01,-1.040033221244812012e+00,-8.114076852798461914e-01,1.740726852416992188e+01,-4.934963226318359375e+00,5.196176767349243164e-01,2.716750327781323193e+01,8.172228592243927281e+00,0.000000000000000000e+00
9.560000000000000000e+02,1.510000000000000000e+02,1.102004051208496094e+01,-1.884964466094970703e+00,-8.750760555267333984e-01,2.719086456298828125e+01,-5.773097991943359375e+00,1.504186272621154785e+00,3.768051552729704667e+01,1.834617736356742768e+01,0.000000000000000000e+00
9.620000000000000000e+02,2.200000000000000000e+03,1.116559791564941406e+01,1.055592671036720276e-01,-1.049597382545471191e+00,4.141167163848876953e+00,4.002262115478515625e+00,-1.106313586235046387e+00,3.746706623336068986e+01,7.400234753743885285e+00,0.000000000000000000e+00
9.640000000000000000e+02,2.852000000000000000e+03,1.162672710418701172e+01,-7.023303508758544922e-01,-1.099854826927185059e+00,1.744229698181152344e+01,-3.496788978576660156e+00,1.015329957008361816e+00,3.958636840291813996e+01,7.916103230463447105e+00,0.000000000000000000e+00
9.680000000000000000e+02,3.540000000000000000e+02,1.147607517242431641e+01,-1.943969964981079102e+00,-1.116629719734191895e+00,2.472564506530761719e+01,-4.842801094055175781e+00,1.023732423782348633e+00,4.043290869259336517e+01,1.531524983458903222e+01,0.000000000000000000e+00
9.710000000000000000e+02,1.800000000000000000e+01,1.046129226684570312e+01,-1.567856431007385254e+00,-1.167307853698730469e+00,3.850569152832031250e+01,-3.587010383605957031e+00,4.030056893825531006e-01,1.251754178818233854e+01,2.988060408718672178e+01,0.000000000000000000e+00
9.790000000000000000e+02,2.200000000000000000e+02,9.735519409179687500e+00,-3.428823947906494141e+00,-6.290575265884399414e-01,2.910685539245605469e+01,-1.230415725708007812e+01,1.131482601165771484e+00,3.466726850674386640e+01,2.285783002589218782e+01,0.000000000000000000e+00
9.840000000000000000e+02,2.857000000000000000e+03,2.070674705505371094e+01,-2.607388734817504883e+00,1.161607541143894196e-02,2.364256477355957031e+01,-4.830906867980957031e+00,-1.610398292541503906e+00,3.888598003653783763e+01,5.233937809443021116e+00,0.000000000000000000e+00
9.880000000000000000e+02,1.317000000000000000e+03,2.841966629028320312e+01,-1.755989074707031250e+00,1.622120738029479980e+00,3.103514480590820312e+01,-1.115345859527587891e+01,2.245282381772994995e-01,3.155148491124899834e+01,7.854074835478860095e+00,0.000000000000000000e+00
9.930000000000000000e+02,1.444000000000000000e+03,1.045316314697265625e+01,-2.563630342483520508e+00,-7.031768560409545898e-01,1.065330123901367188e+01,-1.067712187767028809e+00,-1.306871891021728516e+00,3.765952406875429403e+01,3.378402161803999437e+00,0.000000000000000000e+00
9.990000000000000000e+02,1.585000000000000000e+03,1.042790126800537109e+01,-2.763266801834106445e+00,-7.407076954841613770e-01,2.926265335083007812e+01,-1.241125392913818359e+01,1.652089834213256836e+00,3.233958961748855643e+01,2.259404331992374182e+01,0.000000000000000000e+00
1.004000000000000000e+03,3.294000000000000000e+03,9.881120204925537109e+00,-3.196096897125244141e+00,-7.473883032798767090e-01,4.483326721191406250e+01,-4.378517150878906250e+00,-1.936581790447235107e+00,3.308407175916804732e+01,3.695615500331451386e+01,0.000000000000000000e+00
1.008000000000000000e+03,1.699000000000000000e+03,1.077175617218017578e+01,-2.739868640899658203e+00,-8.018563985824584961e-01,4.226205571492513258e+01,1.632990964253743371e+01,-2.274194637934366714e+00,3.040182749880603552e+01,3.904837696788209200e+01,0.000000000000000000e+00
1.022000000000000000e+03,2.717000000000000000e+03,9.592681884765625000e+00,-3.911563396453857422e+00,-8.921478986740112305e-01,1.643740653991699219e+01,1.220582842826843262e+00,-1.212945103645324707e+00,4.050673787605747123e+01,1.077290926318451270e+01,0.000000000000000000e+00
1.030000000000000000e+03,5.060000000000000000e+02,2.730762290954589844e+01,2.184430837631225586e+00,9.598550200462341309e-01,1.639990043640136719e+01,-2.732645034790039062e+00,-4.387388229370117188e-01,3.188664185663414585e+01,9.757075374186447547e+00,0.000000000000000000e+00
1.044000000000000000e+03,1.456000000000000000e+03,1.014987182617187500e+01,-3.100674390792846680e+00,-9.796041250228881836e-01,1.238127136230468750e+01,-4.265696048736572266e+00,-1.028839707374572754e+00,3.095424451502245944e+01,4.210852340748612477e+00,0.000000000000000000e+00
